run [pow 10]	solution val	
6322	0.221961	
6323	0.221962	
6324	0.221955	
6325	0.221947	
6326	0.221974	
6327	0.221973	
6328	0.221967	
6329	0.221958	
6330	0.22195	
6331	0.221951	
6332	0.221957	
6333	0.221951	
6334	0.221954	
6335	0.221949	
6336	0.221943	
6337	0.221949	
6338	0.221941	
6339	0.221943	
6340	0.221937	
6341	0.22194	
6342	0.221945	
6343	0.221946	
6344	0.221945	
6345	0.221944	
6346	0.221957	
6347	0.221954	
6348	0.221966	
6349	0.221969	
6350	0.221964	
6351	0.221972	
6352	0.221984	
6353	0.221977	
6354	0.221974	
6355	0.221965	
6356	0.22197	
6357	0.221964	
6358	0.221962	
6359	0.221968	
6360	0.22197	
6361	0.221985	
6362	0.22199	
6363	0.221989	
6364	0.22198	
6365	0.221982	
6366	0.221991	
6367	0.221983	
6368	0.221982	
6369	0.221982	
6370	0.221979	
6371	0.22199	
6372	0.22199	
6373	0.221996	
6374	0.222005	
6375	0.221997	
6376	0.221991	
6377	0.221994	
6378	0.221985	
6379	0.22198	
6380	0.221982	
6381	0.221987	
6382	0.222005	
6383	0.222007	
6384	0.222008	
6385	0.222012	
6386	0.222018	
6387	0.222018	
6388	0.222013	
6389	0.222009	
6390	0.222013	
6391	0.222008	
6392	0.222005	
6393	0.222002	
6394	0.221995	
6395	0.221997	
6396	0.221991	
6397	0.221987	
6398	0.221988	
6399	0.221981	
6400	0.221983	
6401	0.221976	
6402	0.221967	
6403	0.221964	
6404	0.221957	
6405	0.221961	
6406	0.221971	
6407	0.221964	
6408	0.221985	
6409	0.221984	
6410	0.222	
6411	0.221995	
6412	0.22201	
6413	0.222005	
6414	0.222012	
6415	0.22201	
6416	0.222003	
6417	0.222002	
6418	0.222009	
6419	0.22201	
6420	0.222002	
6421	0.221995	
6422	0.221998	
6423	0.222004	
6424	0.222001	
6425	0.221993	
6426	0.222003	
6427	0.222004	
6428	0.222001	
6429	0.221994	
6430	0.221994	
6431	0.221989	
6432	0.222006	
6433	0.221997	
6434	0.222006	
6435	0.222004	
6436	0.222018	
6437	0.222012	
6438	0.222017	
6439	0.222025	
6440	0.222026	
6441	0.222027	
6442	0.222036	
6443	0.222045	
6444	0.222045	
6445	0.222037	
6446	0.222037	
6447	0.222039	
6448	0.222033	
6449	0.222037	
6450	0.222034	
6451	0.222036	
6452	0.222037	
6453	0.222036	
6454	0.222029	
6455	0.22203	
6456	0.222042	
6457	0.22205	
6458	0.222047	
6459	0.222049	
6460	0.222064	
6461	0.222065	
6462	0.222067	
6463	0.222063	
6464	0.222074	
6465	0.222066	
6466	0.222078	
6467	0.222073	
6468	0.222067	
6469	0.222076	
6470	0.222076	
6471	0.222094	
6472	0.222087	
6473	0.222098	
6474	0.222091	
6475	0.222086	
6476	0.222082	
6477	0.222077	
6478	0.222088	
6479	0.222086	
6480	0.222078	
6481	0.222071	
6482	0.222083	
6483	0.222076	
6484	0.222081	
6485	0.222086	
6486	0.222078	
6487	0.222075	
6488	0.222067	
6489	0.222062	
6490	0.222061	
6491	0.222067	
6492	0.222075	
6493	0.222086	
6494	0.222091	
6495	0.22209	
6496	0.222105	
6497	0.222108	
6498	0.222129	
6499	0.222121	
6500	0.222117	
6501	0.222117	
6502	0.222127	
6503	0.222118	
6504	0.222114	
6505	0.222125	
6506	0.222119	
6507	0.222124	
6508	0.222123	
6509	0.222119	
6510	0.222126	
6511	0.222127	
6512	0.222124	
6513	0.22212	
6514	0.222143	
6515	0.222172	
6516	0.222165	
6517	0.22216	
6518	0.222169	
6519	0.222173	
6520	0.222181	
6521	0.222173	
6522	0.222176	
6523	0.222169	
6524	0.222172	
6525	0.222178	
6526	0.222174	
6527	0.222168	
6528	0.222162	
6529	0.222155	
6530	0.222147	
6531	0.222139	
6532	0.222132	
6533	0.222137	
6534	0.22214	
6535	0.222137	
6536	0.222134	
6537	0.222147	
6538	0.222149	
6539	0.222146	
6540	0.222141	
6541	0.222143	
6542	0.222142	
6543	0.222135	
6544	0.222127	
6545	0.22212	
6546	0.222117	
6547	0.22211	
6548	0.22211	
6549	0.222101	
6550	0.222101	
6551	0.222107	
6552	0.222104	
6553	0.222104	
6554	0.222109	
6555	0.222108	
6556	0.222103	
6557	0.2221	
6558	0.222094	
6559	0.222091	
6560	0.222086	
6561	0.222099	
6562	0.222091	
6563	0.222087	
6564	0.222088	
6565	0.222086	
6566	0.222088	
6567	0.222106	
6568	0.222108	
6569	0.222101	
6570	0.222097	
6571	0.222093	
6572	0.222105	
6573	0.222102	
6574	0.222102	
6575	0.222097	
6576	0.222117	
6577	0.222116	
6578	0.222119	
6579	0.222113	
6580	0.222111	
6581	0.222115	
6582	0.222114	
6583	0.222108	
6584	0.222117	
6585	0.222114	
6586	0.222121	
6587	0.222123	
6588	0.222114	
6589	0.222119	
6590	0.222119	
6591	0.222111	
6592	0.222108	
6593	0.222101	
6594	0.222094	
6595	0.222089	
6596	0.222096	
6597	0.222091	
6598	0.222085	
6599	0.222081	
6600	0.222076	
6601	0.22208	
6602	0.222074	
6603	0.222067	
6604	0.222073	
6605	0.222066	
6606	0.222071	
6607	0.222084	
6608	0.22208	
6609	0.22208	
6610	0.222076	
6611	0.222069	
6612	0.22207	
6613	0.222071	
6614	0.22207	
6615	0.222079	
6616	0.222088	
6617	0.222084	
6618	0.222077	
6619	0.222076	
6620	0.222075	
6621	0.222082	
6622	0.222086	
6623	0.222099	
6624	0.222111	
6625	0.222123	
6626	0.222115	
6627	0.222108	
6628	0.222109	
6629	0.222107	
6630	0.222103	
6631	0.222113	
6632	0.222113	
6633	0.222109	
6634	0.222113	
6635	0.222111	
6636	0.22211	
6637	0.222111	
6638	0.222121	
6639	0.222125	
6640	0.222151	
6641	0.222149	
6642	0.222153	
6643	0.222158	
6644	0.222151	
6645	0.222146	
6646	0.222148	
6647	0.222145	
6648	0.222137	
6649	0.222135	
6650	0.222137	
6651	0.22215	
6652	0.222144	
6653	0.222146	
6654	0.222168	
6655	0.222164	
6656	0.222165	
6657	0.222164	
6658	0.222159	
6659	0.222153	
6660	0.222149	
6661	0.222144	
6662	0.222146	
6663	0.222141	
6664	0.222143	
6665	0.222153	
6666	0.222145	
6667	0.222142	
6668	0.222141	
6669	0.222136	
6670	0.222145	
6671	0.222139	
6672	0.222141	
6673	0.222135	
6674	0.222135	
6675	0.222135	
6676	0.22213	
6677	0.222123	
6678	0.222116	
6679	0.222109	
6680	0.222109	
6681	0.22212	
6682	0.222114	
6683	0.222111	
6684	0.222106	
6685	0.222108	
6686	0.222105	
6687	0.222101	
6688	0.222098	
6689	0.222094	
6690	0.222095	
6691	0.222095	
6692	0.222088	
6693	0.222097	
6694	0.222105	
6695	0.222116	
6696	0.222115	
6697	0.222113	
6698	0.222107	
6699	0.222105	
6700	0.222113	
6701	0.222106	
6702	0.222109	
6703	0.222106	
6704	0.222099	
6705	0.222098	
6706	0.222091	
6707	0.222088	
6708	0.22208	
6709	0.222081	
6710	0.222074	
6711	0.22207	
6712	0.222067	
6713	0.222076	
6714	0.222075	
6715	0.222069	
6716	0.222075	
6717	0.222082	
6718	0.222074	
6719	0.222066	
6720	0.222067	
6721	0.222065	
6722	0.222057	
6723	0.222057	
6724	0.22206	
6725	0.222056	
6726	0.222051	
6727	0.222044	
6728	0.222048	
6729	0.222055	
6730	0.22205	
6731	0.222044	
6732	0.222043	
6733	0.222036	
6734	0.22205	
6735	0.222047	
6736	0.222047	
6737	0.222041	
6738	0.222042	
6739	0.222035	
6740	0.222029	
6741	0.222023	
6742	0.222015	
6743	0.222011	
6744	0.222012	
6745	0.222017	
6746	0.222012	
6747	0.222004	
6748	0.221998	
6749	0.221996	
6750	0.222001	
6751	0.221994	
6752	0.221994	
6753	0.222005	
6754	0.221998	
6755	0.221992	
6756	0.221993	
6757	0.221988	
6758	0.221981	
6759	0.221977	
6760	0.221978	
6761	0.221972	
6762	0.221967	
6763	0.221965	
6764	0.221964	
6765	0.221972	
6766	0.221977	
6767	0.221969	
6768	0.22198	
6769	0.221989	
6770	0.221991	
6771	0.221992	
6772	0.221986	
6773	0.221987	
6774	0.22198	
6775	0.221984	
6776	0.221978	
6777	0.221976	
6778	0.221975	
6779	0.221976	
6780	0.221991	
6781	0.221994	
6782	0.221995	
6783	0.221987	
6784	0.221997	
6785	0.221991	
6786	0.221999	
6787	0.222002	
6788	0.221997	
6789	0.221998	
6790	0.221991	
6791	0.222	
6792	0.222011	
6793	0.222004	
6794	0.222011	
6795	0.222013	
6796	0.22202	
6797	0.222023	
6798	0.222018	
6799	0.222012	
6800	0.222012	
6801	0.22201	
6802	0.222012	
6803	0.222004	
6804	0.222003	
6805	0.222012	
6806	0.222008	
6807	0.222013	
6808	0.222024	
6809	0.22202	
6810	0.222014	
6811	0.22201	
6812	0.22201	
6813	0.222005	
6814	0.222005	
6815	0.222008	
6816	0.222005	
6817	0.222004	
6818	0.222007	
6819	0.222002	
6820	0.222003	
6821	0.222008	
6822	0.222006	
6823	0.222011	
6824	0.222007	
6825	0.222002	
6826	0.222005	
6827	0.222004	
6828	0.222026	
6829	0.222021	
6830	0.222037	
6831	0.222044	
6832	0.222055	
6833	0.222048	
6834	0.222056	
6835	0.222057	
6836	0.222052	
6837	0.222054	
6838	0.222047	
6839	0.22204	
6840	0.222049	
6841	0.222047	
6842	0.22205	
6843	0.222051	
6844	0.222064	
6845	0.22206	
6846	0.222053	
6847	0.222051	
6848	0.222063	
6849	0.222067	
6850	0.222076	
6851	0.222068	
6852	0.222066	
6853	0.222066	
6854	0.22206	
6855	0.222054	
6856	0.222049	
6857	0.222059	
6858	0.222059	
6859	0.222054	
6860	0.222061	
6861	0.222056	
6862	0.222071	
6863	0.222065	
6864	0.222069	
6865	0.22207	
6866	0.222063	
6867	0.222064	
6868	0.22207	
6869	0.222066	
6870	0.222061	
6871	0.222054	
6872	0.222053	
6873	0.222047	
6874	0.22205	
6875	0.222046	
6876	0.22205	
6877	0.222051	
6878	0.222059	
6879	0.222051	
6880	0.222054	
6881	0.222052	
6882	0.222063	
6883	0.222056	
6884	0.222059	
6885	0.222059	
6886	0.222054	
6887	0.222051	
6888	0.222044	
6889	0.222036	
6890	0.222035	
6891	0.22204	
6892	0.222032	
6893	0.22204	
6894	0.222033	
6895	0.222035	
6896	0.222027	
6897	0.222026	
6898	0.222025	
6899	0.222028	
6900	0.222021	
6901	0.222014	
6902	0.222021	
6903	0.222018	
6904	0.222022	
6905	0.222019	
6906	0.222019	
6907	0.222012	
6908	0.222011	
6909	0.22201	
6910	0.222004	
6911	0.221999	
6912	0.221993	
6913	0.221993	
6914	0.221989	
6915	0.221994	
6916	0.221994	
6917	0.222007	
6918	0.222008	
6919	0.222005	
6920	0.22201	
6921	0.222013	
6922	0.222038	
6923	0.222032	
6924	0.222042	
6925	0.222035	
6926	0.222035	
6927	0.222029	
6928	0.222037	
6929	0.222049	
6930	0.222051	
6931	0.222043	
6932	0.222037	
6933	0.222034	
6934	0.222026	
6935	0.222029	
6936	0.222044	
6937	0.222043	
6938	0.222038	
6939	0.222041	
6940	0.22204	
6941	0.222054	
6942	0.222061	
6943	0.222058	
6944	0.222063	
6945	0.222067	
6946	0.222073	
6947	0.222067	
6948	0.222075	
6949	0.222069	
6950	0.222061	
6951	0.222056	
6952	0.22205	
6953	0.222047	
6954	0.22204	
6955	0.222034	
6956	0.222028	
6957	0.222023	
6958	0.222031	
6959	0.222025	
6960	0.222036	
6961	0.222028	
6962	0.22203	
6963	0.222035	
6964	0.222028	
6965	0.222021	
6966	0.22203	
6967	0.222027	
6968	0.222034	
6969	0.222038	
6970	0.222033	
6971	0.222031	
6972	0.222034	
6973	0.222028	
6974	0.222021	
6975	0.222014	
6976	0.222025	
6977	0.222018	
6978	0.222032	
6979	0.222039	
6980	0.222052	
6981	0.222051	
6982	0.222047	
6983	0.222061	
6984	0.222068	
6985	0.222061	
6986	0.222062	
6987	0.222058	
6988	0.222052	
6989	0.222058	
6990	0.222051	
6991	0.222069	
6992	0.222075	
6993	0.222079	
6994	0.222084	
6995	0.222083	
6996	0.222088	
6997	0.222095	
6998	0.222089	
6999	0.2221	
7000	0.222096	
7001	0.222093	
7002	0.222091	
7003	0.22209	
7004	0.222093	
7005	0.222085	
7006	0.22208	
7007	0.222079	
7008	0.22208	
7009	0.222077	
7010	0.22207	
7011	0.222064	
7012	0.222069	
7013	0.222071	
7014	0.222063	
7015	0.222063	
7016	0.222056	
7017	0.222058	
7018	0.222056	
7019	0.222052	
7020	0.222048	
7021	0.222057	
7022	0.222061	
7023	0.222067	
7024	0.222068	
7025	0.222067	
7026	0.222063	
7027	0.222069	
7028	0.222063	
7029	0.222077	
7030	0.222078	
7031	0.222074	
7032	0.222074	
7033	0.222084	
7034	0.222078	
7035	0.222071	
7036	0.222073	
7037	0.222066	
7038	0.222066	
7039	0.222071	
7040	0.222066	
7041	0.222061	
7042	0.222053	
7043	0.22205	
7044	0.222055	
7045	0.222053	
7046	0.222049	
7047	0.22205	
7048	0.222062	
7049	0.22206	
7050	0.222055	
7051	0.222053	
7052	0.22205	
7053	0.22205	
7054	0.22205	
7055	0.22205	
7056	0.222043	
7057	0.222047	
7058	0.222062	
7059	0.22206	
7060	0.222052	
7061	0.222054	
7062	0.222053	
7063	0.222047	
7064	0.222041	
7065	0.222051	
7066	0.222043	
7067	0.222045	
7068	0.222041	
7069	0.222037	
7070	0.222036	
7071	0.222045	
7072	0.222051	
7073	0.222059	
7074	0.222061	
7075	0.222056	
7076	0.222057	
7077	0.222058	
7078	0.222059	
7079	0.222052	
7080	0.222059	
7081	0.222056	
7082	0.222054	
7083	0.222054	
7084	0.222047	
7085	0.222054	
7086	0.222056	
7087	0.222049	
7088	0.222048	
7089	0.22205	
7090	0.222051	
7091	0.222045	
7092	0.22204	
7093	0.222038	
7094	0.222037	
7095	0.22204	
7096	0.222034	
7097	0.222047	
7098	0.222049	
7099	0.222049	
7100	0.222047	
7101	0.222053	
7102	0.222057	
7103	0.222063	
7104	0.222059	
7105	0.222061	
7106	0.222068	
7107	0.222065	
7108	0.22206	
7109	0.222068	
7110	0.222064	
7111	0.22207	
7112	0.222065	
7113	0.22206	
7114	0.222054	
7115	0.222053	
7116	0.222047	
7117	0.222049	
7118	0.222048	
7119	0.222054	
7120	0.222048	
7121	0.222059	
7122	0.222056	
7123	0.222053	
7124	0.222056	
7125	0.222052	
7126	0.222054	
7127	0.222051	
7128	0.22206	
7129	0.222066	
7130	0.222061	
7131	0.222055	
7132	0.22205	
7133	0.222045	
7134	0.222047	
7135	0.222052	
7136	0.222047	
7137	0.22205	
7138	0.222049	
7139	0.222045	
7140	0.222051	
7141	0.222045	
7142	0.222049	
7143	0.222053	
7144	0.222059	
7145	0.222071	
7146	0.222064	
7147	0.222068	
7148	0.222069	
7149	0.222063	
7150	0.22207	
7151	0.222085	
7152	0.22208	
7153	0.222084	
7154	0.222077	
7155	0.222079	
7156	0.222076	
7157	0.222073	
7158	0.222067	
7159	0.222065	
7160	0.222057	
7161	0.222068	
7162	0.222072	
7163	0.222066	
7164	0.222067	
7165	0.222061	
7166	0.222059	
7167	0.222063	
7168	0.222064	
7169	0.222078	
7170	0.222083	
7171	0.222079	
7172	0.222087	
7173	0.222097	
7174	0.222102	
7175	0.222106	
7176	0.222105	
7177	0.222109	
7178	0.222107	
7179	0.222118	
7180	0.222113	
7181	0.222117	
7182	0.222126	
7183	0.222135	
7184	0.222132	
7185	0.222126	
7186	0.222136	
7187	0.222144	
7188	0.222143	
7189	0.222144	
7190	0.222136	
7191	0.222136	
7192	0.222129	
7193	0.222137	
7194	0.22214	
7195	0.22214	
7196	0.222138	
7197	0.22213	
7198	0.222131	
7199	0.222131	
7200	0.222129	
7201	0.222125	
7202	0.222126	
7203	0.222124	
7204	0.222122	
7205	0.222121	
7206	0.222115	
7207	0.222107	
7208	0.222101	
7209	0.222107	
7210	0.222101	
7211	0.222109	
7212	0.222105	
7213	0.222111	
7214	0.222125	
7215	0.222121	
7216	0.222128	
7217	0.22213	
7218	0.222123	
7219	0.222134	
7220	0.222127	
7221	0.222122	
7222	0.222118	
7223	0.222117	
7224	0.222121	
7225	0.222113	
7226	0.222105	
7227	0.222105	
7228	0.222105	
7229	0.22211	
7230	0.222117	
7231	0.222128	
7232	0.222125	
7233	0.222119	
7234	0.222121	
7235	0.222125	
7236	0.22212	
7237	0.222113	
7238	0.222106	
7239	0.222109	
7240	0.222109	
7241	0.222105	
7242	0.222102	
7243	0.222104	
7244	0.2221	
7245	0.222093	
7246	0.222101	
7247	0.222096	
7248	0.222111	
7249	0.222111	
7250	0.222125	
7251	0.22213	
7252	0.222123	
7253	0.222126	
7254	0.222139	
7255	0.222132	
7256	0.222127	
7257	0.222124	
7258	0.22213	
7259	0.222129	
7260	0.222131	
7261	0.222129	
7262	0.222142	
7263	0.222137	
7264	0.222133	
7265	0.222139	
7266	0.222135	
7267	0.222161	
7268	0.222166	
7269	0.222162	
7270	0.222157	
7271	0.222154	
7272	0.222147	
7273	0.222155	
7274	0.222172	
7275	0.222169	
7276	0.222164	
7277	0.222161	
7278	0.222154	
7279	0.222146	
7280	0.222146	
7281	0.22214	
7282	0.222133	
7283	0.22214	
7284	0.222134	
7285	0.222132	
7286	0.222137	
7287	0.22213	
7288	0.222151	
7289	0.222159	
7290	0.222155	
7291	0.22215	
7292	0.222157	
7293	0.22216	
7294	0.222173	
7295	0.222175	
7296	0.222172	
7297	0.222169	
7298	0.222172	
7299	0.222179	
7300	0.222174	
7301	0.222185	
7302	0.222188	
7303	0.222184	
7304	0.222193	
7305	0.222189	
7306	0.222184	
7307	0.222185	
7308	0.222185	
7309	0.22218	
7310	0.222182	
7311	0.222183	
7312	0.222179	
7313	0.222176	
7314	0.22218	
7315	0.222188	
7316	0.222185	
7317	0.22218	
7318	0.222177	
7319	0.222172	
7320	0.222176	
7321	0.222188	
7322	0.222189	
7323	0.222188	
7324	0.222181	
7325	0.222179	
7326	0.222186	
7327	0.222181	
7328	0.222174	
7329	0.222174	
7330	0.222179	
7331	0.222184	
7332	0.222182	
7333	0.222182	
7334	0.222179	
7335	0.222171	
7336	0.22217	
7337	0.22217	
7338	0.222169	
7339	0.222168	
7340	0.222179	
7341	0.222194	
7342	0.222213	
7343	0.222218	
7344	0.222226	
7345	0.222219	
7346	0.222212	
7347	0.222206	
7348	0.222205	
7349	0.2222	
7350	0.222193	
7351	0.222194	
7352	0.22219	
7353	0.222192	
7354	0.222195	
7355	0.222189	
7356	0.222189	
7357	0.222194	
7358	0.222192	
7359	0.222196	
7360	0.222204	
7361	0.222197	
7362	0.222209	
7363	0.222202	
7364	0.222196	
7365	0.222194	
7366	0.222193	
7367	0.222186	
7368	0.222187	
7369	0.222194	
7370	0.222196	
7371	0.222195	
7372	0.222196	
7373	0.222194	
7374	0.222187	
7375	0.22219	
7376	0.222202	
7377	0.222195	
7378	0.222196	
7379	0.222199	
7380	0.222191	
7381	0.222195	
7382	0.222191	
7383	0.222198	
7384	0.222198	
7385	0.222192	
7386	0.222191	
7387	0.222198	
7388	0.222193	
7389	0.22219	
7390	0.222199	
7391	0.222206	
7392	0.222216	
7393	0.222217	
7394	0.222211	
7395	0.222205	
7396	0.222202	
7397	0.222212	
7398	0.22222	
7399	0.222214	
7400	0.222207	
7401	0.222209	
7402	0.222224	
7403	0.222219	
7404	0.222216	
7405	0.222212	
7406	0.222211	
7407	0.222207	
7408	0.222207	
7409	0.222204	
7410	0.222197	
7411	0.22219	
7412	0.222184	
7413	0.222193	
7414	0.22219	
7415	0.222186	
7416	0.222182	
7417	0.222175	
7418	0.222185	
7419	0.222186	
7420	0.22218	
7421	0.222177	
7422	0.222196	
7423	0.222218	
7424	0.22222	
7425	0.222216	
7426	0.22221	
7427	0.222203	
7428	0.222198	
7429	0.222196	
7430	0.222201	
7431	0.222195	
7432	0.222206	
7433	0.222201	
7434	0.222194	
7435	0.222199	
7436	0.2222	
7437	0.222203	
7438	0.222205	
7439	0.222199	
7440	0.222194	
7441	0.222187	
7442	0.222182	
7443	0.222183	
7444	0.222191	
7445	0.222199	
7446	0.22221	
7447	0.22221	
7448	0.222209	
7449	0.222213	
7450	0.222208	
7451	0.222211	
7452	0.222206	
7453	0.222212	
7454	0.222205	
7455	0.222213	
7456	0.222207	
7457	0.2222	
7458	0.222192	
7459	0.222204	
7460	0.222197	
7461	0.222203	
7462	0.222216	
7463	0.222212	
7464	0.222213	
7465	0.222222	
7466	0.222216	
7467	0.222217	
7468	0.222215	
7469	0.222211	
7470	0.222205	
7471	0.2222	
7472	0.222214	
7473	0.222209	
7474	0.222205	
7475	0.222208	
7476	0.222201	
7477	0.222195	
7478	0.222205	
7479	0.222199	
7480	0.222205	
7481	0.222207	
7482	0.222207	
7483	0.222208	
7484	0.222205	
7485	0.222214	
7486	0.222212	
7487	0.222213	
7488	0.222205	
7489	0.222205	
7490	0.222215	
7491	0.222225	
7492	0.222228	
7493	0.222231	
7494	0.222232	
7495	0.22223	
7496	0.222234	
7497	0.222228	
7498	0.222221	
7499	0.222219	
7500	0.22222	
7501	0.222218	
7502	0.222214	
7503	0.222217	
7504	0.222217	
7505	0.222217	
7506	0.222223	
7507	0.22224	
7508	0.222239	
7509	0.222232	
7510	0.22223	
7511	0.222243	
7512	0.222243	
7513	0.222243	
7514	0.222238	
7515	0.222244	
7516	0.222254	
7517	0.222252	
7518	0.222248	
7519	0.222245	
7520	0.222241	
7521	0.222235	
7522	0.222238	
7523	0.222237	
7524	0.222234	
7525	0.222252	
7526	0.222246	
7527	0.22224	
7528	0.222233	
7529	0.222245	
7530	0.222244	
7531	0.22224	
7532	0.222255	
7533	0.222253	
7534	0.222252	
7535	0.222255	
7536	0.22226	
7537	0.222259	
7538	0.222262	
7539	0.222261	
7540	0.222258	
7541	0.222274	
7542	0.22228	
7543	0.222272	
7544	0.222275	
7545	0.222269	
7546	0.22227	
7547	0.222266	
7548	0.222266	
7549	0.222263	
7550	0.222266	
7551	0.222265	
7552	0.222271	
7553	0.222271	
7554	0.222276	
7555	0.222273	
7556	0.222277	
7557	0.222285	
7558	0.222289	
7559	0.222283	
7560	0.222289	
7561	0.22229	
7562	0.222305	
7563	0.222299	
7564	0.222292	
7565	0.222294	
7566	0.222294	
7567	0.222289	
7568	0.222292	
7569	0.222291	
7570	0.222308	
7571	0.222313	
7572	0.222311	
7573	0.222313	
7574	0.222309	
7575	0.222309	
7576	0.222313	
7577	0.222308	
7578	0.222311	
7579	0.222324	
7580	0.222329	
7581	0.222323	
7582	0.222325	
7583	0.222332	
7584	0.222327	
7585	0.222321	
7586	0.222329	
7587	0.222325	
7588	0.222326	
7589	0.222321	
7590	0.222315	
7591	0.222308	
7592	0.222306	
7593	0.222305	
7594	0.222303	
7595	0.222298	
7596	0.222309	
7597	0.222309	
7598	0.222318	
7599	0.222312	
7600	0.222322	
7601	0.222317	
7602	0.222315	
7603	0.222313	
7604	0.222315	
7605	0.222319	
7606	0.222318	
7607	0.222312	
7608	0.222305	
7609	0.222304	
7610	0.222305	
7611	0.222304	
7612	0.222299	
7613	0.222292	
7614	0.222305	
7615	0.222304	
7616	0.2223	
7617	0.222301	
7618	0.222298	
7619	0.222296	
7620	0.222294	
7621	0.222308	
7622	0.222301	
7623	0.222298	
7624	0.222301	
7625	0.222306	
7626	0.222299	
7627	0.222296	
7628	0.222289	
7629	0.222286	
7630	0.222283	
7631	0.22228	
7632	0.222277	
7633	0.222284	
7634	0.222289	
7635	0.222283	
7636	0.222288	
7637	0.222288	
7638	0.222305	
7639	0.2223	
7640	0.222306	
7641	0.222308	
7642	0.222315	
7643	0.222309	
7644	0.222303	
7645	0.222302	
7646	0.222295	
7647	0.222298	
7648	0.222307	
7649	0.22231	
7650	0.222309	
7651	0.222315	
7652	0.222326	
7653	0.222319	
7654	0.222316	
7655	0.222338	
7656	0.222335	
7657	0.222334	
7658	0.22233	
7659	0.222343	
7660	0.222338	
7661	0.222336	
7662	0.222329	
7663	0.222325	
7664	0.222323	
7665	0.222316	
7666	0.222313	
7667	0.222306	
7668	0.222299	
7669	0.2223	
7670	0.222307	
7671	0.222301	
7672	0.222304	
7673	0.222303	
7674	0.222301	
7675	0.2223	
7676	0.222298	
7677	0.222298	
7678	0.222299	
7679	0.222308	
7680	0.222302	
7681	0.222296	
7682	0.222298	
7683	0.222296	
7684	0.222289	
7685	0.222286	
7686	0.222281	
7687	0.222281	
7688	0.222275	
7689	0.222274	
7690	0.222275	
7691	0.222278	
7692	0.222274	
7693	0.222287	
7694	0.222284	
7695	0.222289	
7696	0.222284	
7697	0.222292	
7698	0.222289	
7699	0.222285	
7700	0.222278	
7701	0.222281	
7702	0.222275	
7703	0.222269	
7704	0.222274	
7705	0.222267	
7706	0.222262	
7707	0.222259	
7708	0.222252	
7709	0.222271	
7710	0.222267	
7711	0.222261	
7712	0.222279	
7713	0.222279	
7714	0.222275	
7715	0.222273	
7716	0.222277	
7717	0.22228	
7718	0.222275	
7719	0.222276	
7720	0.22227	
7721	0.222275	
7722	0.222291	
7723	0.222294	
7724	0.2223	
7725	0.222293	
7726	0.222292	
7727	0.222293	
7728	0.2223	
7729	0.222299	
7730	0.222296	
7731	0.222303	
7732	0.2223	
7733	0.222303	
7734	0.222304	
7735	0.2223	
7736	0.222294	
7737	0.222288	
7738	0.222294	
7739	0.222294	
7740	0.222304	
7741	0.222313	
7742	0.222308	
7743	0.22231	
7744	0.222311	
7745	0.222314	
7746	0.222309	
7747	0.222312	
7748	0.222319	
7749	0.222314	
7750	0.222306	
7751	0.222299	
7752	0.222299	
7753	0.222307	
7754	0.222321	
7755	0.222319	
7756	0.22233	
7757	0.222337	
7758	0.222335	
7759	0.222339	
7760	0.22234	
7761	0.222338	
7762	0.222346	
7763	0.222348	
7764	0.22234	
7765	0.222336	
7766	0.222329	
7767	0.222339	
7768	0.222337	
7769	0.222339	
7770	0.222337	
7771	0.222331	
7772	0.222324	
7773	0.222318	
7774	0.222315	
7775	0.222324	
7776	0.222331	
7777	0.222333	
7778	0.222328	
7779	0.222324	
7780	0.222336	
7781	0.22233	
7782	0.222326	
7783	0.22233	
7784	0.222327	
7785	0.222322	
7786	0.222316	
7787	0.222313	
7788	0.22231	
7789	0.222312	
7790	0.222309	
7791	0.222313	
7792	0.22231	
7793	0.222319	
7794	0.222312	
7795	0.222307	
7796	0.222304	
7797	0.222308	
7798	0.222306	
7799	0.222301	
7800	0.222298	
7801	0.222299	
7802	0.222302	
7803	0.222306	
7804	0.222305	
7805	0.222299	
7806	0.222312	
7807	0.222311	
7808	0.222314	
7809	0.222316	
7810	0.22232	
7811	0.222313	
7812	0.22231	
7813	0.222305	
7814	0.2223	
7815	0.222303	
7816	0.222313	
7817	0.222316	
7818	0.22233	
7819	0.222334	
7820	0.222329	
7821	0.222323	
7822	0.222318	
7823	0.222311	
7824	0.222305	
7825	0.222299	
7826	0.222306	
7827	0.222301	
7828	0.222294	
7829	0.222299	
7830	0.222294	
7831	0.222289	
7832	0.222282	
7833	0.222283	
7834	0.222281	
7835	0.222277	
7836	0.222271	
7837	0.222264	
7838	0.222264	
7839	0.222268	
7840	0.222267	
7841	0.222265	
7842	0.222264	
7843	0.222266	
7844	0.222273	
7845	0.222272	
7846	0.222269	
7847	0.222262	
7848	0.222259	
7849	0.222254	
7850	0.222254	
7851	0.222256	
7852	0.222252	
7853	0.222261	
7854	0.222254	
7855	0.222252	
7856	0.222253	
7857	0.222259	
7858	0.222264	
7859	0.222257	
7860	0.222257	
7861	0.222252	
7862	0.22225	
7863	0.222256	
7864	0.222257	
7865	0.222251	
7866	0.222251	
7867	0.222257	
7868	0.222251	
7869	0.222246	
7870	0.222243	
7871	0.22224	
7872	0.222237	
7873	0.222232	
7874	0.222226	
7875	0.222222	
